ticker,date,source,headline,vader_score,vader_label
GOOGL,2023-05-04,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-11-01,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-04-12,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-11-09,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-11-12,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-10-28,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-09-21,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-07-20,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-03-05,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-05-10,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-09-12,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-04-26,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-10-18,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-03-20,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-02-25,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-03-21,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-05-20,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-03-27,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-11-09,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-08-23,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-11-03,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-04-03,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-01-18,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-04-29,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-01-30,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-02-11,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-09-22,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-04-02,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-04-28,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-08-20,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-07-23,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-07-05,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-02-24,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-03-23,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-05-22,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-06-25,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-10-07,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-09-03,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-02-24,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-04-20,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-06-10,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-09-12,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-04-27,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-04-07,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-02-08,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-07-24,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-09-27,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-09-19,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-03-30,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-02-14,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-12-29,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-01-06,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-06-02,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-07-26,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-04-28,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-01-09,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-10-21,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-05-01,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-02-15,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-03-27,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-02-09,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-12-20,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-04-05,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-05-15,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-04-23,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-08-13,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-03-16,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-03-25,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-02-05,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-02-18,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-12-15,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-04-17,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2023-05-29,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-03-05,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-12-01,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-01-14,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-08-31,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-11-30,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-05-28,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-10-01,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-09-09,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-06-13,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2023-01-01,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-09-21,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-06-23,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-06-05,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-03-23,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-11-23,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-09-07,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-06-26,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-01-24,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-10-12,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-04-15,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-07-27,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-09-20,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-04-10,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-08-31,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-07-11,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-08-28,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-11-02,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-08-18,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-01-22,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-01-28,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-03-15,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-04-06,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-11-08,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-09-30,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-03-16,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-10-22,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-08-13,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-07-22,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-09-21,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2023-05-23,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-12-02,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-08-02,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-10-13,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-03-27,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-01-17,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-10-03,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-01-07,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-10-17,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-03-12,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2023-05-04,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-06-01,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-09-06,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-01-12,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-09-14,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-12-23,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-07-27,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-03-06,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-10-21,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-11-30,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2023-03-01,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-11-07,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-04-15,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-11-26,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-09-23,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-10-22,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-09-25,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-03-13,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-07-15,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-05-08,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-04-06,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-11-07,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-06-05,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-05-29,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-04-29,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-01-17,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-05-31,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-08-21,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-12-04,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-03-11,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-12-15,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-02-07,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-11-12,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-06-03,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-08-08,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-07-05,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-09-27,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-06-27,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-07-19,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-11-07,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-03-10,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-10-06,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-04-11,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-02-09,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-09-08,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-07-04,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2023-09-26,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-02-25,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-07-31,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-02-26,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-06-19,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-08-18,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2023-01-01,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-12-08,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-10-04,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-08-30,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-06-07,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2024-09-30,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-03-20,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-12-10,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-11-11,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-08-16,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-11-25,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-08-31,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-10-31,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2023-05-25,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-06-01,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-11-01,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2023-05-17,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-06-06,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2023-04-30,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-08-17,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-09-05,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-05-29,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2023-05-12,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-06-29,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-01-21,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-01-14,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-08-10,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2024-09-21,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2024-10-27,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2024-08-04,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-04-07,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2024-04-08,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
GOOGL,2024-08-10,Motley Fool Australia,Why Alphabet stock plunged 22% in the first quarter,0.0,neutral
GOOGL,2024-12-11,CNBC,Jim Cramer's top 10 things to watch in the stock market Tuesday,0.2023,positive
GOOGL,2024-10-04,Motley Fool Australia,Alphabet stock has lost over $500 billion in market cap. Is the Google parent a top AI stock to buy now?,-0.128,negative
GOOGL,2023-11-12,9to5Google,Android 14 update rolling out to Chromecast with Google TV,0.0,neutral
GOOGL,2024-08-14,New York Post,Google parent Alphabet's stock sinks as Trump's DOJ confirms push for antitrust breakup,0.0,neutral
GOOGL,2023-01-22,Gizmodo,"Chegg Sues Google, Says AI Search Results Are Killing Its Business",-0.6597,negative
GOOGL,2023-04-13,Android Central,"These are the best Android multitasking UIs, ranked",0.6369,positive
GOOGL,2023-03-06,9to5Google,Google's Pixel 9 Pro Fold case is finally back in stock,0.0,neutral
GOOGL,2024-11-10,Yahoo Finance,Google Parent Alphabet’s Stock Tumbles Amid Worries Whether AI Spending Will Pay Off,-0.4939,negative
GOOGL,2023-08-26,Yahoo Canada Finance,"Alphabet stock tumbles after cloud revenue miss, spending growth",0.25,positive
MSFT,2023-02-22,Yahoo Finance,Is Microsoft Corporation (MSFT) the Best Beginner Stock?,0.6369,positive
MSFT,2024-02-06,Business Insider,Microsoft Stock (MSFT) Narrowly Avoids Eight-Week Losing Streak,-0.5106,negative
MSFT,2023-08-20,CNBC,How Microsoft went from generative AI leader to laggard,0.0,neutral
MSFT,2024-01-23,Yahoo Finance,Palantir Technologies vs. Microsoft,0.0,neutral
MSFT,2024-04-02,Ars Technica,Six ways Microsoft’s portable Xbox could be a Steam Deck killer,-0.6486,negative
MSFT,2023-10-31,Motley Fool Australia,Microsoft's Satya Nadella just gave Nvidia stock a reality check,0.0,neutral
MSFT,2024-01-26,Yahoo Finance,Nvidia stock slips amid report of OpenAI plan for AI chip development,0.0,neutral
MSFT,2023-01-18,Yahoo Finance,"Microsoft stock moves lower after Q2 earnings report, cloud revenue miss",-0.4215,negative
MSFT,2024-10-03,CNBC,Microsoft stock slumps 5% on disappointing revenue outlook,-0.4939,negative
MSFT,2023-12-21,CNBC,Jim Cramer's top 10 things to watch in the stock market Thursday,0.2023,positive
MSFT,2024-05-27,Yahoo Finance,Is Microsoft Corporation (MSFT) the Best Beginner Stock?,0.6369,positive
MSFT,2023-10-11,Business Insider,Microsoft Stock (MSFT) Narrowly Avoids Eight-Week Losing Streak,-0.5106,negative
MSFT,2024-08-22,CNBC,How Microsoft went from generative AI leader to laggard,0.0,neutral
MSFT,2024-01-22,Yahoo Finance,Palantir Technologies vs. Microsoft,0.0,neutral
MSFT,2023-11-29,Ars Technica,Six ways Microsoft’s portable Xbox could be a Steam Deck killer,-0.6486,negative
MSFT,2024-03-21,Motley Fool Australia,Microsoft's Satya Nadella just gave Nvidia stock a reality check,0.0,neutral
MSFT,2023-02-16,Yahoo Finance,Nvidia stock slips amid report of OpenAI plan for AI chip development,0.0,neutral
MSFT,2023-01-03,Yahoo Finance,"Microsoft stock moves lower after Q2 earnings report, cloud revenue miss",-0.4215,negative
MSFT,2024-02-13,CNBC,Microsoft stock slumps 5% on disappointing revenue outlook,-0.4939,negative
MSFT,2023-10-30,CNBC,Jim Cramer's top 10 things to watch in the stock market Thursday,0.2023,positive
MSFT,2023-09-29,Yahoo Finance,Is Microsoft Corporation (MSFT) the Best Beginner Stock?,0.6369,positive
MSFT,2023-06-30,Business Insider,Microsoft Stock (MSFT) Narrowly Avoids Eight-Week Losing Streak,-0.5106,negative
MSFT,2023-01-24,CNBC,How Microsoft went from generative AI leader to laggard,0.0,neutral
MSFT,2024-05-05,Yahoo Finance,Palantir Technologies vs. Microsoft,0.0,neutral
MSFT,2024-06-22,Ars Technica,Six ways Microsoft’s portable Xbox could be a Steam Deck killer,-0.6486,negative
MSFT,2023-03-03,Motley Fool Australia,Microsoft's Satya Nadella just gave Nvidia stock a reality check,0.0,neutral
MSFT,2024-05-23,Yahoo Finance,Nvidia stock slips amid report of OpenAI plan for AI chip development,0.0,neutral
MSFT,2024-08-23,Yahoo Finance,"Microsoft stock moves lower after Q2 earnings report, cloud revenue miss",-0.4215,negative
